#;inlet_Y_SO2;LengthCat2;LengthCool;LengthCat1;conversion;so2;so3;constr;obj_conversion;obj_so2;obj_so3
152;0.06262500000000001;1460;1830;600;0.4378382049265013;0.03520702872828946;0.03426435521637428;110;-0.4378382049265013;0.03520702872828946;-0.03426435521637428
153;0.122875;1990;870;770;0.8147601002993271;0.02276355951939648;0.1251112176456606;370;-0.8147601002993271;0.02276355951939648;-0.1251112176456606
154;0.05487500000000001;810;1100;930;0.5762999104174781;0.02325194551646515;0.03951938292494082;1160;-0.5762999104174781;0.02325194551646515;-0.03951938292494082
155;0.08462500000000001;1310;1970;800;0.5843164251153562;0.03517939540403363;0.06179231461054594;-80;-0.5843164251153562;0.03517939540403363;-0.06179231461054594
156;0.116375;2000;1430;850;0.8437462214939137;0.0181857405708556;0.122708081442835;-280;-0.8437462214939137;0.0181857405708556;-0.122708081442835
157;0.127625;1940;1800;880;0.8444925620252375;0.01984851866308687;0.1346894638886094;-620;-0.8444925620252375;0.01984851866308687;-0.1346894638886094
158;0.128625;1500;1490;840;0.8197497079842556;0.0231868021162462;0.1317671070391257;170;-0.8197497079842556;0.0231868021162462;-0.1317671070391257
159;0.111125;1300;1220;500;0.6494728425991613;0.0389550106544188;0.09019106480043791;980;-0.6494728425991613;0.0389550106544188;-0.09019106480043791
160;0.08962500000000001;700;580;640;0.609303784998608;0.03501840404640975;0.06824202149790548;2080;-0.609303784998608;0.03501840404640975;-0.06824202149790548
161;0.081625;1190;1900;950;0.6404267769610995;0.02935213119579121;0.06532548469799589;-40;-0.6404267769610995;0.02935213119579121;-0.06532548469799589
162;0.142875;1810;1400;700;0.8168334802165483;0.02617243192216353;0.1458452794841471;90;-0.8168334802165483;0.02617243192216353;-0.1458452794841471
163;0.104625;800;780;570;0.6229525280033628;0.03945119374005192;0.08144790726576437;1850;-0.6229525280033628;0.03945119374005192;-0.08144790726576437
164;0.08887500000000001;710;1120;990;0.6978289852121335;0.02685744913452418;0.07750359095722874;1180;-0.6978289852121335;0.02685744913452418;-0.07750359095722874
165;0.100125;1510;1740;610;0.5974029472936448;0.04031257231891728;0.07474775311830816;140;-0.5974029472936448;0.04031257231891728;-0.07474775311830816
166;0.07062500000000001;1290;1840;880;0.58288466980813;0.0294605498861361;0.05144322561740604;-10;-0.58288466980813;0.0294605498861361;-0.05144322561740604
167;0.139375;1650;1780;840;0.8305415954550008;0.02362052033809665;0.1446600453389858;-270;-0.8305415954550008;0.02362052033809665;-0.1446600453389858
168;0.110125;640;980;960;0.7415926010811111;0.02845940924356598;0.1020580312248327;1420;-0.7415926010811111;0.02845940924356598;-0.1020580312248327
169;0.06187500000000001;660;1310;860;0.5296163729160672;0.02910662152917727;0.04095075062153063;1170;-0.5296163729160672;0.02910662152917727;-0.04095075062153063
170;0.120125;1780;1380;520;0.7522939316633842;0.0297580874357076;0.1129319402703157;320;-0.7522939316633842;0.0297580874357076;-0.1129319402703157
171;0.09162500000000001;1440;1990;670;0.5474316756613373;0.04146898548973089;0.06268015209351328;-100;-0.5474316756613373;0.04146898548973089;-0.06268015209351328
172;0.116875;1620;1580;930;0.8266957545790319;0.02025678689387389;0.1207446582530168;-130;-0.8266957545790319;0.02025678689387389;-0.1207446582530168
173;0.143875;1450;1270;900;0.8055574734019267;0.02797802271343508;0.1448382122311611;380;-0.8055574734019267;0.02797802271343508;-0.1448382122311611
174;0.05712500000000001;700;920;870;0.5621994213674626;0.02501084024925519;0.04013314619349403;1510;-0.5621994213674626;0.02501084024925519;-0.04013314619349403
175;0.05212500000000001;1400;1560;820;0.5383417065659909;0.02406530759319963;0.03506627738516416;220;-0.5383417065659909;0.02406530759319963;-0.03506627738516416
176;0.108875;690;1570;530;0.4642240415434472;0.058335443577438;0.06315936757271616;1210;-0.4642240415434472;0.058335443577438;-0.06315936757271616
177;0.098125;500;1630;670;0.4928260892601473;0.04976905107540905;0.06043061407676047;1200;-0.4928260892601473;0.04976905107540905;-0.06043061407676047
178;0.06062500000000001;890;1910;700;0.4274766835716746;0.03471079705279061;0.03238505964169176;500;-0.4274766835716746;0.03471079705279061;-0.03238505964169176
179;0.107625;1150;1980;900;0.7097799547147808;0.031237301991743;0.09546203815374614;-30;-0.7097799547147808;0.031237301991743;-0.09546203815374614
180;0.117125;1360;1950;810;0.7360472659401203;0.03091790285559482;0.107733415612682;-120;-0.7360472659401203;0.03091790285559482;-0.107733415612682
181;0.112125;1040;1230;560;0.6317723052253283;0.04129030268862541;0.08852237621471268;1170;-0.6317723052253283;0.04129030268862541;-0.08852237621471268
182;0.139125;670;720;610;0.7000350839710067;0.04173583477687386;0.1217080516174428;2000;-0.7000350839710067;0.04173583477687386;-0.1217080516174428
183;0.08437500000000001;640;600;820;0.6516332058878174;0.02939546467120728;0.06870805372275898;1940;-0.6516332058878174;0.02939546467120728;-0.06870805372275898
184;0.05362500000000001;1230;930;900;0.6445300758301107;0.01906335743016474;0.04319172792505668;940;-0.6445300758301107;0.01906335743016474;-0.04319172792505668
185;0.125375;1290;710;510;0.7528906293261262;0.03098392663531817;0.1179614207364799;1490;-0.7528906293261262;0.03098392663531817;-0.1179614207364799
186;0.149625;780;1110;660;0.7362181475389072;0.03947162092802227;0.1376598930270802;1450;-0.7362181475389072;0.03947162092802227;-0.1376598930270802
187;0.05737500000000001;960;660;880;0.6455644800270484;0.02033712389233046;0.0462863339524733;1500;-0.6455644800270484;0.02033712389233046;-0.0462863339524733
188;0.100875;1980;920;700;0.8226775115028963;0.01788902052144076;0.1037082324204795;400;-0.8226775115028963;0.01788902052144076;-0.1037082324204795
189;0.075125;1950;1080;910;0.7905136762905358;0.0157389626557211;0.07421482695923687;60;-0.7905136762905358;0.0157389626557211;-0.07421482695923687
190;0.103375;1580;950;760;0.8029646628531792;0.0203702952217564;0.1037314614735261;710;-0.8029646628531792;0.0203702952217564;-0.1037314614735261
